step,dense_attention,b7a1_native_sdm,b7a1_residualized_sdm,b8_native_sdm,b8_residualized_sdm
17623,4.463572025299072,4.528198719024658,4.430668830871582,4.547945976257324,4.442337512969971
17624,4.438674449920654,4.523650169372559,4.425720691680908,4.558393955230713,4.442809104919434
17625,4.465438365936279,4.546343803405762,4.429864406585693,4.56288480758667,4.430228233337402
17626,4.511282920837402,4.608717918395996,4.514692306518555,4.631489276885986,4.522763252258301
17627,4.337654113769531,4.422905921936035,4.327844619750977,4.436476230621338,4.323164939880371
17628,4.5714850425720215,4.6389007568359375,4.545344829559326,4.664015769958496,4.559856414794922
17629,4.624844551086426,4.722288131713867,4.633991718292236,4.750986099243164,4.638822078704834
17630,4.734919548034668,4.816956996917725,4.717999458312988,4.854894161224365,4.737975120544434
17631,4.497801303863525,4.581069469451904,4.487125396728516,4.597639083862305,4.497424125671387
17632,4.247464179992676,4.347515106201172,4.228920936584473,4.369067192077637,4.257945537567139
17633,4.598114013671875,4.673839569091797,4.587642669677734,4.708880424499512,4.603146553039551
17634,4.316812515258789,4.382368087768555,4.28846549987793,4.418910980224609,4.2975640296936035
17635,4.437883377075195,4.527184963226318,4.423942565917969,4.557232856750488,4.4373321533203125
17636,4.3683977127075195,4.4463605880737305,4.353425025939941,4.477685928344727,4.362244606018066
17637,4.410048961639404,4.486323356628418,4.386776924133301,4.516811370849609,4.3933634757995605
17638,4.332325458526611,4.403392314910889,4.323448181152344,4.443216800689697,4.350642204284668
17639,4.251607894897461,4.34253454208374,4.256223678588867,4.379288673400879,4.26405143737793
17640,4.576262474060059,4.649449348449707,4.560280799865723,4.670680046081543,4.570645332336426
17641,4.390772819519043,4.467404365539551,4.377664566040039,4.500955581665039,4.3942766189575195
17642,4.489060401916504,4.537487983703613,4.453924179077148,4.5827741622924805,4.474286079406738
17643,4.41977596282959,4.497291564941406,4.401196479797363,4.5196123123168945,4.415029048919678
17644,4.5613179206848145,4.644040107727051,4.56048583984375,4.669113636016846,4.57832145690918
17645,4.52604341506958,4.624625205993652,4.523543357849121,4.660337924957275,4.538969993591309
17646,4.657766342163086,4.732314586639404,4.653715133666992,4.762285232543945,4.668059825897217
17647,4.55072021484375,4.643989086151123,4.539511680603027,4.655401706695557,4.546390533447266
17648,4.404892921447754,4.476563453674316,4.389441013336182,4.503779411315918,4.419618606567383
17649,4.400872230529785,4.469460487365723,4.388150215148926,4.505058288574219,4.418905258178711
17650,4.359224796295166,4.436311721801758,4.354583263397217,4.467111110687256,4.358037948608398
17651,4.48875093460083,4.594574928283691,4.467222213745117,4.613251686096191,4.5011372566223145
17652,4.487327575683594,4.558281421661377,4.465859413146973,4.583654403686523,4.487866401672363
17653,4.540124416351318,4.6027703285217285,4.516444206237793,4.622103691101074,4.514460563659668
17654,4.433608531951904,4.527486801147461,4.4204277992248535,4.546901702880859,4.44209098815918
17655,4.238340377807617,4.312023639678955,4.218618869781494,4.346367835998535,4.228075981140137
17656,4.660351753234863,4.72386360168457,4.638625144958496,4.753989219665527,4.650115013122559
17657,4.558703422546387,4.636216163635254,4.561700820922852,4.6569318771362305,4.555959701538086
17658,4.429534912109375,4.518871784210205,4.42137336730957,4.544299125671387,4.425012588500977
17659,4.611693382263184,4.687460899353027,4.596164703369141,4.711859703063965,4.615128517150879
17660,4.6165595054626465,4.7006025314331055,4.609586238861084,4.733441352844238,4.61729097366333
17661,4.184670448303223,4.252394676208496,4.16912841796875,4.286028861999512,4.178272247314453
17662,4.22169303894043,4.296102523803711,4.232179641723633,4.345092296600342,4.238905906677246
17663,4.5214643478393555,4.5970072746276855,4.508769989013672,4.6252055168151855,4.523226737976074
17664,4.397251129150391,4.488465785980225,4.394528388977051,4.515876293182373,4.397210597991943
17665,4.431886672973633,4.501716613769531,4.416811466217041,4.530552864074707,4.424807548522949
17666,4.538671493530273,4.64373779296875,4.543527603149414,4.678449630737305,4.546804428100586
17667,4.558185577392578,4.621343612670898,4.530885696411133,4.64404296875,4.554706573486328
17668,4.152966499328613,4.25010347366333,4.140419960021973,4.279595375061035,4.15359354019165
17669,4.444241523742676,4.521792411804199,4.418357849121094,4.557162284851074,4.442529678344727
17670,4.489696025848389,4.566485404968262,4.483254432678223,4.58852481842041,4.481125354766846
17671,4.397742748260498,4.5004048347473145,4.385777473449707,4.5242719650268555,4.397050380706787
17672,4.48401403427124,4.560758113861084,4.4891815185546875,4.592090606689453,4.481884002685547
17673,4.324828147888184,4.408452033996582,4.323573112487793,4.4432783126831055,4.330941200256348
17674,4.3109540939331055,4.391097068786621,4.279922008514404,4.420178413391113,4.289272785186768
17675,4.381710529327393,4.480708122253418,4.3833112716674805,4.50377082824707,4.396200656890869
17676,4.481184005737305,4.560720443725586,4.455885887145996,4.6013336181640625,4.475775718688965
17677,4.582578659057617,4.666141510009766,4.561192512512207,4.68882942199707,4.586549758911133
17678,4.518442630767822,4.588682651519775,4.494961738586426,4.648415565490723,4.52745246887207
17679,4.4048919677734375,4.480094909667969,4.40395450592041,4.503747940063477,4.392007827758789
17680,4.300901889801025,4.382729530334473,4.256906032562256,4.404959678649902,4.293693542480469
17681,4.484953880310059,4.549581050872803,4.462499141693115,4.585518836975098,4.483630180358887
17682,4.566305637359619,4.657060623168945,4.548768997192383,4.671238899230957,4.554821014404297
17683,4.230288505554199,4.306015968322754,4.216243743896484,4.34942626953125,4.234074592590332
17684,4.549797058105469,4.6436357498168945,4.531851768493652,4.661498546600342,4.553542137145996
17685,4.37700080871582,4.471796035766602,4.370112419128418,4.4924726486206055,4.377633094787598
17686,4.561420917510986,4.636334419250488,4.568335056304932,4.6690473556518555,4.569324970245361
17687,4.520245552062988,4.598422527313232,4.522793769836426,4.638042449951172,4.527593612670898
17688,4.574246406555176,4.6748247146606445,4.579191207885742,4.704002380371094,4.600661277770996
17689,4.363524436950684,4.431085586547852,4.354851245880127,4.4690937995910645,4.359370708465576
17690,4.416441917419434,4.504620552062988,4.3927154541015625,4.533518314361572,4.409816265106201
17691,4.481941223144531,4.551041603088379,4.456371784210205,4.583834171295166,4.471850395202637
17692,4.22419548034668,4.290303707122803,4.219079971313477,4.314080238342285,4.221274375915527
17693,4.397397994995117,4.474972724914551,4.394174575805664,4.498183250427246,4.404994964599609
17694,4.302286148071289,4.376466751098633,4.310973167419434,4.39486837387085,4.301178455352783
17695,4.443525791168213,4.518313884735107,4.425502777099609,4.542562484741211,4.453393936157227
17696,4.527169704437256,4.621285438537598,4.515260696411133,4.637739181518555,4.544177055358887
17697,4.453770637512207,4.541040420532227,4.438009262084961,4.548269271850586,4.455197334289551
17698,4.115220546722412,4.17095947265625,4.099266052246094,4.197047710418701,4.097660064697266
17699,3.9122772216796875,3.9834108352661133,3.910121440887451,4.018754005432129,3.9116601943969727
17700,4.283997535705566,4.372097969055176,4.281450271606445,4.401937007904053,4.2931623458862305
17701,4.261940002441406,4.342596054077148,4.24562931060791,4.379449367523193,4.259731292724609
17702,4.819664478302002,4.866793155670166,4.771982192993164,4.919045448303223,4.796463966369629
17703,4.331459999084473,4.418370723724365,4.31671667098999,4.43148136138916,4.344208717346191
17704,4.425738334655762,4.49125862121582,4.404116153717041,4.527645587921143,4.4038238525390625
17705,4.305977821350098,4.384004592895508,4.282449722290039,4.404927730560303,4.281845569610596
17706,4.510980129241943,4.589402198791504,4.498012542724609,4.621148109436035,4.529344081878662
17707,4.211688995361328,4.308544158935547,4.205812454223633,4.3389739990234375,4.2235236167907715
17708,4.557904243469238,4.615592002868652,4.528953552246094,4.6424994468688965,4.530484676361084
17709,4.413355827331543,4.4890570640563965,4.390382766723633,4.514369964599609,4.407905101776123
17710,4.595543384552002,4.708864212036133,4.596970081329346,4.745479106903076,4.608184337615967
17711,4.750146865844727,4.822206497192383,4.747869968414307,4.864851951599121,4.775249481201172
17712,4.399851322174072,4.487051010131836,4.401327133178711,4.511831283569336,4.406914234161377
17713,4.445801258087158,4.5218400955200195,4.432310104370117,4.549072742462158,4.452389717102051
17714,4.464169502258301,4.5672607421875,4.450468063354492,4.581368446350098,4.451033115386963
17715,4.492244243621826,4.557003974914551,4.456583023071289,4.602231979370117,4.476812362670898
17716,4.609618663787842,4.684309005737305,4.578180313110352,4.733253002166748,4.594219207763672
17717,4.508269309997559,4.576297760009766,4.476418495178223,4.619945526123047,4.510769844055176
17718,4.56302547454834,4.671611309051514,4.569034576416016,4.682348728179932,4.596584320068359
17719,4.502660751342773,4.584031105041504,4.492832183837891,4.619476795196533,4.504819869995117
17720,4.410050868988037,4.481258392333984,4.393834590911865,4.512060642242432,4.399326801300049
17721,4.490431785583496,4.579697608947754,4.4738664627075195,4.615030288696289,4.488986492156982
17722,4.623150825500488,4.713225841522217,4.597899913787842,4.737276077270508,4.625083923339844
17723,4.316123962402344,4.377417087554932,4.301876068115234,4.407580375671387,4.306972503662109
17724,4.7560200691223145,4.827176094055176,4.740198135375977,4.85636568069458,4.75971794128418
17725,4.524602890014648,4.619840621948242,4.508953094482422,4.627323150634766,4.515636444091797
17726,4.596868515014648,4.681856632232666,4.590096950531006,4.719351291656494,4.600235462188721
17727,4.430883407592773,4.527544975280762,4.449974536895752,4.5457563400268555,4.463232040405273
17728,4.6038103103637695,4.70571231842041,4.594282150268555,4.732912540435791,4.642026901245117
17729,4.481512069702148,4.570701599121094,4.452378749847412,4.611069679260254,4.481575012207031
17730,4.5000152587890625,4.589315414428711,4.500910758972168,4.5934062004089355,4.516546249389648
17731,4.3709869384765625,4.450270652770996,4.371817588806152,4.475903511047363,4.379586696624756
17732,4.40233039855957,4.484377861022949,4.410526275634766,4.520339012145996,4.413184642791748
17733,4.2199578285217285,4.3101019859313965,4.212866306304932,4.335150241851807,4.2305426597595215
17734,4.469881057739258,4.550141334533691,4.45847225189209,4.588579177856445,4.4704999923706055
17735,4.455950736999512,4.534209251403809,4.435798645019531,4.565441131591797,4.464931011199951
17736,4.2481207847595215,4.3334503173828125,4.241076469421387,4.364340782165527,4.2611541748046875
17737,4.536055564880371,4.61796760559082,4.532266616821289,4.650773048400879,4.554672718048096
17738,4.557738304138184,4.623922348022461,4.554869174957275,4.686034679412842,4.577537536621094
17739,4.158358573913574,4.241691589355469,4.152498245239258,4.270864009857178,4.165173053741455
17740,4.406064033508301,4.474956512451172,4.391286849975586,4.508097171783447,4.395412445068359
17741,4.193195343017578,4.293595314025879,4.177209854125977,4.311855792999268,4.183355331420898
17742,4.488337516784668,4.563614845275879,4.498569488525391,4.595185279846191,4.503942489624023
17743,4.314261436462402,4.4195356369018555,4.314409255981445,4.439411163330078,4.340731143951416
17744,4.495421409606934,4.58265495300293,4.482489585876465,4.616442680358887,4.495532512664795
17745,4.580715179443359,4.6596832275390625,4.561108589172363,4.662426948547363,4.558506965637207
17746,4.439661502838135,4.540187358856201,4.448625087738037,4.557888984680176,4.455901145935059
17747,4.567996025085449,4.653310298919678,4.5537028312683105,4.667954444885254,4.569821357727051
17748,4.139627933502197,4.223663330078125,4.1123151779174805,4.238785743713379,4.128899574279785
17749,4.646897792816162,4.716820240020752,4.6038970947265625,4.7512712478637695,4.641449928283691
17750,4.441005229949951,4.531397819519043,4.422305107116699,4.577443599700928,4.450928688049316
17751,4.5633440017700195,4.629725456237793,4.544822692871094,4.658193588256836,4.566257953643799
17752,4.179155349731445,4.246581077575684,4.16152286529541,4.265518665313721,4.182093620300293
17753,4.656162261962891,4.7287092208862305,4.637684345245361,4.78248405456543,4.6552581787109375
17754,4.5774030685424805,4.628016471862793,4.535675048828125,4.655176639556885,4.555563926696777
17755,4.373348712921143,4.4448370933532715,4.3465423583984375,4.477105140686035,4.357644081115723
17756,4.610663414001465,4.690956115722656,4.606073379516602,4.727230548858643,4.630781173706055
17757,4.285468101501465,4.373448371887207,4.2775654792785645,4.409783363342285,4.281842231750488
17758,4.53463888168335,4.630680561065674,4.521516799926758,4.6632537841796875,4.554102897644043
17759,4.38823127746582,4.458293437957764,4.37545108795166,4.461892604827881,4.379558563232422
17760,4.238005638122559,4.313235282897949,4.21183967590332,4.329965114593506,4.235043525695801
17761,4.367375373840332,4.44796895980835,4.349843978881836,4.4766740798950195,4.3688764572143555
17762,4.529738426208496,4.605214595794678,4.514392852783203,4.644216537475586,4.521178245544434
17763,4.568675518035889,4.66232967376709,4.565091133117676,4.707508563995361,4.574832916259766
17764,4.3090291023254395,4.385177135467529,4.298158168792725,4.429601669311523,4.32642936706543
17765,4.5783491134643555,4.652381420135498,4.575310230255127,4.694272518157959,4.57349967956543
17766,4.206748962402344,4.291171073913574,4.189929962158203,4.323178291320801,4.195138454437256
17767,4.48171854019165,4.567660331726074,4.454813480377197,4.592750549316406,4.478453159332275
17768,4.455531120300293,4.534060478210449,4.451264381408691,4.554405212402344,4.454964637756348
17769,4.388967037200928,4.473611831665039,4.366765022277832,4.500246524810791,4.391505718231201
17770,4.261246681213379,4.346124172210693,4.246198654174805,4.398710250854492,4.284361839294434
17771,4.447329044342041,4.523406982421875,4.450911521911621,4.5681915283203125,4.445484161376953
17772,4.194880485534668,4.285490036010742,4.1864399909973145,4.309021949768066,4.205976963043213
17773,4.613856315612793,4.692002296447754,4.6083984375,4.71711540222168,4.620261192321777
17774,4.478951454162598,4.589959621429443,4.461055755615234,4.613508701324463,4.5076985359191895
17775,4.559703826904297,4.639675140380859,4.525791645050049,4.659073829650879,4.548136234283447
17776,4.464487075805664,4.532001972198486,4.458144664764404,4.569815635681152,4.481595993041992
17777,4.434481143951416,4.504349708557129,4.426593780517578,4.519718170166016,4.433175086975098
17778,4.524784088134766,4.582378387451172,4.489018440246582,4.619841575622559,4.500525951385498
17779,4.529558181762695,4.606367111206055,4.509568214416504,4.610039710998535,4.523797512054443
17780,4.3294572830200195,4.403700828552246,4.300870418548584,4.4324259757995605,4.322340965270996
17781,4.4548540115356445,4.554873466491699,4.445666313171387,4.568903923034668,4.458797931671143
17782,4.362221717834473,4.441396713256836,4.366015434265137,4.475048065185547,4.371755599975586
17783,4.391129493713379,4.472430229187012,4.382994651794434,4.489310264587402,4.383271217346191
17784,4.524597644805908,4.613922595977783,4.5157365798950195,4.622142314910889,4.534723281860352
17785,4.318371295928955,4.402281761169434,4.310517311096191,4.437039375305176,4.30145263671875
17786,4.478445529937744,4.570390701293945,4.46662712097168,4.602818489074707,4.497814178466797
17787,4.429080009460449,4.522385597229004,4.4051008224487305,4.532946586608887,4.416733741760254
17788,4.435206413269043,4.508185863494873,4.428450584411621,4.559104919433594,4.437001705169678
17789,4.589516639709473,4.6633100509643555,4.547021865844727,4.689266204833984,4.55999231338501
17790,4.327199459075928,4.406455039978027,4.310866355895996,4.420060157775879,4.316933631896973
17791,4.720022678375244,4.7972211837768555,4.710832595825195,4.821436882019043,4.7270588874816895
17792,4.372495651245117,4.450345039367676,4.366530895233154,4.493277072906494,4.366278648376465
17793,4.085495948791504,4.1670451164245605,4.066892623901367,4.1971845626831055,4.095405578613281
17794,4.366659164428711,4.44921350479126,4.371297359466553,4.472696304321289,4.37016487121582
17795,4.482957363128662,4.571219444274902,4.4688401222229,4.624115943908691,4.482761383056641
17796,4.359644889831543,4.448670387268066,4.349895477294922,4.4741926193237305,4.362329006195068
17797,4.757787704467773,4.83748722076416,4.745357513427734,4.876938819885254,4.758904457092285
17798,4.570241928100586,4.655757904052734,4.541479110717773,4.659112930297852,4.548501968383789
17799,4.587460041046143,4.678046703338623,4.59965181350708,4.696320533752441,4.596084117889404
17800,4.450189590454102,4.517789840698242,4.444520950317383,4.541365623474121,4.453821182250977
17801,4.262107849121094,4.364161491394043,4.271025657653809,4.3901686668396,4.282067775726318
17802,4.457047462463379,4.522984027862549,4.434006690979004,4.544426918029785,4.432270050048828
17803,4.629690170288086,4.718074798583984,4.622021675109863,4.738296031951904,4.633467674255371
17804,4.268824577331543,4.346218109130859,4.252344131469727,4.371936798095703,4.263935089111328
17805,4.576563835144043,4.683744430541992,4.567400932312012,4.686743259429932,4.56987190246582
17806,4.59309196472168,4.666102886199951,4.561982154846191,4.701983451843262,4.579213619232178
17807,4.562556266784668,4.651094436645508,4.548807144165039,4.659463882446289,4.558762550354004
17808,4.469130039215088,4.543527603149414,4.4511613845825195,4.559535980224609,4.470052719116211
17809,4.596105575561523,4.682750225067139,4.584627151489258,4.713417053222656,4.601621150970459
17810,4.445250988006592,4.534579753875732,4.430037498474121,4.5568952560424805,4.44636344909668
17811,4.292293548583984,4.392919540405273,4.2904839515686035,4.427290916442871,4.31097412109375
17812,4.216633319854736,4.320591449737549,4.216951847076416,4.339262962341309,4.230672836303711
17813,4.4850664138793945,4.562777519226074,4.449026107788086,4.597773551940918,4.489006042480469
17814,4.613696098327637,4.694282531738281,4.601215362548828,4.739121437072754,4.616100311279297
17815,4.501052379608154,4.577315330505371,4.484411239624023,4.58998966217041,4.505314826965332
17816,4.182640075683594,4.259476184844971,4.19032096862793,4.300111770629883,4.194077491760254
17817,4.572230339050293,4.667208671569824,4.564398288726807,4.673316955566406,4.583616256713867
17818,4.603137016296387,4.678285121917725,4.582871913909912,4.705776214599609,4.606225967407227
17819,4.329347610473633,4.406825065612793,4.326964378356934,4.447017669677734,4.346505165100098
17820,4.513025283813477,4.592750549316406,4.496790885925293,4.614706039428711,4.510622024536133
17821,4.369891166687012,4.450188636779785,4.3657073974609375,4.4823222160339355,4.376677989959717
17822,4.400458335876465,4.479837417602539,4.381402015686035,4.510023593902588,4.409245491027832
17823,4.523114204406738,4.608089447021484,4.509249687194824,4.6306562423706055,4.524084568023682
17824,4.3865861892700195,4.448869228363037,4.370428562164307,4.4968037605285645,4.375335216522217
17825,4.635311126708984,4.715746879577637,4.606182098388672,4.737828254699707,4.634588718414307
17826,4.238844871520996,4.324651718139648,4.231451988220215,4.348025798797607,4.245517253875732
17827,4.561526298522949,4.661380767822266,4.552092552185059,4.705183029174805,4.566635608673096
17828,4.6996169090271,4.768311977386475,4.672070026397705,4.791716575622559,4.685684680938721
17829,4.3939619064331055,4.4957275390625,4.370414733886719,4.5160393714904785,4.418896675109863
17830,4.317768096923828,4.413904190063477,4.32063102722168,4.434584617614746,4.324747085571289
17831,4.421906471252441,4.490772724151611,4.3924970626831055,4.5338592529296875,4.423818111419678
17832,4.528526782989502,4.603544235229492,4.508733749389648,4.648446083068848,4.52833890914917
17833,4.360291957855225,4.446962356567383,4.348383903503418,4.481448650360107,4.351611137390137
17834,4.368680000305176,4.452284336090088,4.345406532287598,4.483819007873535,4.373969078063965
17835,4.269399166107178,4.344607353210449,4.258728981018066,4.386803150177002,4.262887477874756
17836,4.418607711791992,4.489433288574219,4.383907794952393,4.531484603881836,4.411308765411377
17837,4.4163618087768555,4.503585338592529,4.409639358520508,4.55080509185791,4.421924591064453
17838,4.455126762390137,4.549535274505615,4.451220989227295,4.578672885894775,4.4765305519104
17839,4.6435747146606445,4.717291831970215,4.61867094039917,4.736274719238281,4.621518135070801
17840,4.358809471130371,4.450357913970947,4.366962909698486,4.489511013031006,4.36338996887207
17841,4.669480323791504,4.726273536682129,4.6634931564331055,4.784202575683594,4.6668267250061035
17842,4.651354789733887,4.744729042053223,4.640398979187012,4.766695022583008,4.64573860168457
17843,4.533226013183594,4.609399795532227,4.518855571746826,4.62998104095459,4.534501552581787
17844,4.582934379577637,4.679429054260254,4.580660820007324,4.6890668869018555,4.600170612335205
17845,4.3518524169921875,4.422153472900391,4.336833477020264,4.457198143005371,4.346927642822266
17846,4.36293363571167,4.463692665100098,4.3547258377075195,4.480855464935303,4.363678932189941
17847,4.500807762145996,4.5724077224731445,4.478632926940918,4.609670162200928,4.509476661682129
17848,4.436408996582031,4.537439346313477,4.425451278686523,4.542295455932617,4.440133571624756
17849,4.556699275970459,4.630083084106445,4.543948173522949,4.656841278076172,4.549298286437988
17850,4.351402282714844,4.437355995178223,4.333703994750977,4.478488922119141,4.339925765991211
17851,4.438830375671387,4.51359748840332,4.435683250427246,4.550957679748535,4.448616981506348
17852,4.237895488739014,4.33176326751709,4.23063850402832,4.36664342880249,4.253104209899902
17853,4.495004653930664,4.554496765136719,4.4605817794799805,4.582241535186768,4.476002216339111
17854,4.585960388183594,4.64597749710083,4.563867568969727,4.702147483825684,4.593070983886719
17855,4.456305503845215,4.548475742340088,4.448670864105225,4.577996253967285,4.466120719909668
17856,4.447678565979004,4.512596130371094,4.433774948120117,4.556186199188232,4.43403434753418
17857,4.512125015258789,4.580015182495117,4.49071741104126,4.628671646118164,4.517391204833984
17858,4.430727958679199,4.506491661071777,4.423895835876465,4.533395767211914,4.446800231933594
17859,4.567028999328613,4.671930313110352,4.559893608093262,4.692948341369629,4.584288597106934
17860,4.461951732635498,4.54028844833374,4.437768459320068,4.567561626434326,4.444221496582031
17861,4.579032897949219,4.668850898742676,4.54324197769165,4.684235095977783,4.572691917419434
17862,4.420707702636719,4.515807628631592,4.402844429016113,4.551417350769043,4.41769552230835
17863,4.257269859313965,4.320746421813965,4.2438483238220215,4.362473487854004,4.244331359863281
17864,4.635930061340332,4.715947151184082,4.616854667663574,4.750601768493652,4.637571811676025
17865,4.489920616149902,4.576616287231445,4.481995105743408,4.601304531097412,4.493644714355469
17866,4.0926666259765625,4.187250137329102,4.093764305114746,4.2126922607421875,4.106708526611328
17867,4.633838176727295,4.702409744262695,4.604228973388672,4.731044769287109,4.624913215637207
17868,4.449301719665527,4.5121684074401855,4.437625885009766,4.550348281860352,4.426632881164551
17869,4.611119270324707,4.693324089050293,4.618729591369629,4.721691131591797,4.616994380950928
17870,4.51505708694458,4.604246139526367,4.491297721862793,4.629627227783203,4.5068559646606445
17871,4.623337745666504,4.704473972320557,4.611478805541992,4.72422981262207,4.625471115112305
17872,4.245427131652832,4.338120460510254,4.252892971038818,4.3602800369262695,4.264160633087158
17873,4.685680866241455,4.777780532836914,4.660094261169434,4.790036201477051,4.674888610839844
17874,3.8837709426879883,3.9908814430236816,3.8845179080963135,4.01025390625,3.896959066390991
17875,4.593714714050293,4.663237571716309,4.56324577331543,4.693205833435059,4.591531753540039
17876,4.634828090667725,4.741960525512695,4.627099990844727,4.7598066329956055,4.6636738777160645
17877,4.361570358276367,4.452251434326172,4.367685794830322,4.480186462402344,4.379045486450195
17878,4.301503658294678,4.404206275939941,4.2851362228393555,4.431319236755371,4.297501564025879
17879,4.2874345779418945,4.373884201049805,4.2774858474731445,4.397808074951172,4.293336868286133
17880,4.636229515075684,4.726968765258789,4.612227916717529,4.742100715637207,4.620466232299805
17881,4.484139442443848,4.554987907409668,4.4707136154174805,4.570240020751953,4.4817585945129395
17882,4.376684188842773,4.45607852935791,4.357668876647949,4.488405227661133,4.373147010803223
17883,4.583527088165283,4.6687798500061035,4.583793640136719,4.6945295333862305,4.592896461486816
17884,4.22091817855835,4.293885231018066,4.203354835510254,4.329220771789551,4.212948799133301
17885,4.485309600830078,4.546597003936768,4.477283954620361,4.590230464935303,4.492310523986816
17886,4.400485992431641,4.484828948974609,4.396313667297363,4.506803512573242,4.395434379577637
17887,4.378790855407715,4.454699516296387,4.388721466064453,4.499626159667969,4.393377304077148
17888,4.2648515701293945,4.326933860778809,4.25861120223999,4.359652519226074,4.263103485107422
17889,4.708640098571777,4.779723167419434,4.679762840270996,4.817353248596191,4.704625606536865
17890,4.604230880737305,4.697630882263184,4.601803779602051,4.709384918212891,4.609819412231445
17891,4.6845855712890625,4.757376670837402,4.671257972717285,4.781305313110352,4.685110092163086
17892,4.481448173522949,4.562963485717773,4.468667507171631,4.579731464385986,4.4883856773376465
17893,4.4344048500061035,4.515869140625,4.401602745056152,4.538981914520264,4.391323089599609
17894,4.310662269592285,4.378946304321289,4.287549018859863,4.4218902587890625,4.2863054275512695
17895,4.407196521759033,4.48723840713501,4.410182952880859,4.516160488128662,4.4055914878845215
17896,4.187867164611816,4.275833606719971,4.184617519378662,4.306072235107422,4.192148685455322
17897,4.6019287109375,4.682643890380859,4.5935468673706055,4.709977626800537,4.6110310554504395
17898,4.804009437561035,4.872666358947754,4.787959098815918,4.886560440063477,4.789167404174805
17899,4.613949298858643,4.6965508460998535,4.583439826965332,4.717780590057373,4.604140758514404
17900,4.3675994873046875,4.4315032958984375,4.355316162109375,4.448298454284668,4.355979919433594
17901,4.463837623596191,4.552817344665527,4.448335647583008,4.573720932006836,4.457923889160156
17902,4.30428409576416,4.373653888702393,4.291131019592285,4.416445732116699,4.297276973724365
17903,4.2514519691467285,4.334395408630371,4.238802909851074,4.365043640136719,4.246887683868408
17904,4.432742118835449,4.514392375946045,4.424736499786377,4.540287017822266,4.443167686462402
17905,4.175610542297363,4.248910903930664,4.163448333740234,4.280699729919434,4.167896270751953
17906,4.511301517486572,4.6186933517456055,4.521799564361572,4.6279778480529785,4.511875152587891
17907,4.572018623352051,4.66585636138916,4.54738712310791,4.6699981689453125,4.5640058517456055
17908,4.548661231994629,4.639206409454346,4.556188106536865,4.654895782470703,4.554717540740967
17909,4.414674758911133,4.495866775512695,4.39112663269043,4.523748397827148,4.433981895446777
17910,4.217228889465332,4.299920082092285,4.1933770179748535,4.340274333953857,4.235446929931641
17911,4.6573872566223145,4.71818733215332,4.635566234588623,4.764102458953857,4.665153503417969
17912,4.358984470367432,4.466726303100586,4.37795877456665,4.487078666687012,4.375067234039307
17913,4.7034149169921875,4.756422996520996,4.688361167907715,4.791285514831543,4.696197032928467
17914,4.524152755737305,4.601694107055664,4.5051188468933105,4.633852005004883,4.529062747955322
17915,4.40438175201416,4.480294227600098,4.395968437194824,4.514400959014893,4.418962478637695
17916,4.373417377471924,4.427690505981445,4.371792793273926,4.477287769317627,4.37037992477417
17917,4.223796367645264,4.307517051696777,4.2156572341918945,4.336573600769043,4.2294158935546875
17918,4.491649150848389,4.582452774047852,4.474867820739746,4.605550289154053,4.491721153259277
17919,4.548478126525879,4.6165056228637695,4.539107799530029,4.648863792419434,4.542960166931152
17920,4.629716873168945,4.699212074279785,4.611743927001953,4.719573020935059,4.624873161315918
17921,4.441045761108398,4.534355163574219,4.444164276123047,4.564637660980225,4.449894905090332
17922,4.641209125518799,4.729146957397461,4.622100830078125,4.743405342102051,4.652777671813965
17923,4.274271011352539,4.35639762878418,4.273934841156006,4.390778541564941,4.299539089202881
17924,4.573604583740234,4.66379451751709,4.569349765777588,4.686975955963135,4.580854415893555
17925,4.615922451019287,4.693185329437256,4.58968448638916,4.714512825012207,4.608156204223633
17926,4.4287309646606445,4.527388572692871,4.420732498168945,4.563108444213867,4.441326141357422
17927,4.3373494148254395,4.445534706115723,4.316913604736328,4.461265563964844,4.3429856300354
17928,4.638772010803223,4.733283042907715,4.630046844482422,4.748451232910156,4.653429985046387
17929,4.226430892944336,4.306239128112793,4.217218399047852,4.331429481506348,4.23654842376709
17930,4.6924662590026855,4.769089221954346,4.684353828430176,4.80388069152832,4.691720485687256
17931,4.377040863037109,4.468339920043945,4.373260498046875,4.499288558959961,4.382503509521484
17932,4.524964332580566,4.637515544891357,4.526957988739014,4.661990165710449,4.535791397094727
17933,4.509613990783691,4.587809085845947,4.5076704025268555,4.613311767578125,4.501214504241943
17934,4.565367698669434,4.635717391967773,4.541595458984375,4.660701751708984,4.544922351837158
17935,4.515538215637207,4.591829299926758,4.495662689208984,4.606494903564453,4.503331184387207
17936,4.089970111846924,4.18438720703125,4.10552978515625,4.200569152832031,4.1078200340271
17937,4.476895809173584,4.5362629890441895,4.457161903381348,4.580619812011719,4.470485210418701
17938,4.3399858474731445,4.414003372192383,4.319937705993652,4.456900596618652,4.33901309967041
17939,4.54820442199707,4.639468669891357,4.553600788116455,4.6771368980407715,4.569433212280273
17940,4.421784400939941,4.501715183258057,4.406333923339844,4.552511692047119,4.439722061157227
17941,4.482892036437988,4.5729522705078125,4.48342227935791,4.606576919555664,4.48171854019165
17942,4.680213928222656,4.772040367126465,4.671261787414551,4.785582065582275,4.676516532897949
